Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
0,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,0.66,4905,89,0.978,0.668
0,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0
0,48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169
0,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620.0,2081,539.0,0.99,4867,67,0.763,0.794
0,42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795
0,51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778,88,0.956,0.18
0,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311
0,48,F,2,College,Single,Less than $40K,Blue,35,3,3,1,1438.3,816,622.3,0.842,4777,69,0.917,0.567
0,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464
0,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804.0,1040,764.0,1.002,5308,78,0.773,0.576
0,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221.0,1814,407.0,0.82,4758,64,0.641,0.817
0,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506.0,1549,957.0,0.752,4747,91,0.936,0.618
0,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873.0,1514,9359.0,0.879,5089,82,0.783,0.139
0,49,F,2,Uneducated,Single,Less than $40K,Blue,36,6,2,2,2182.0,1722,460.0,0.937,5377,86,0.654,0.789
0,65,M,0,Unknown,Single,$40K - $60K,Blue,54,5,1,4,9383.0,829,8554.0,0.515,5783,73,0.622,0.088
0,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0,0,4167.0,0.917,5039,85,0.809,0.0
0,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687
0,47,F,4,Graduate,Married,Less than $40K,Blue,37,3,1,3,2447.0,1973,474.0,0.476,4784,75,0.562,0.806
0,54,F,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006.0,633,2373.0,0.733,5177,66,0.65,0.211
0,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49
0,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,0.637,4929,61,0.488,0.805
0,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622
0,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,3,2642.0,2377,265.0,0.829,4780,88,0.725,0.9
0,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,4,5182.0,1607,3575.0,0.874,5235,92,0.586,0.31
0,46,F,4,Graduate,Single,$40K - $60K,Blue,34,6,2,1,2711.0,0,2711.0,0.636,4795,65,1.031,0.0
0,38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345.0,838,3507.0,0.593,4770,62,0.722,0.193
0,44,F,3,College,Married,Unknown,Blue,36,3,1,4,8729.0,1427,7302.0,0.829,5347,96,0.524,0.163
0,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,3,6452.0,1151,5301.0,0.884,4835,84,0.714,0.178
0,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45
0,53,F,2,Graduate,Single,Less than $40K,Blue,36,5,1,4,2708.0,2271,437.0,0.61,4812,83,0.766,0.839
0,48,F,4,Uneducated,Married,Less than $40K,Blue,41,5,3,4,2340.0,1680,660.0,0.791,4751,83,0.804,0.718
0,54,F,2,Unknown,Married,Less than $40K,Blue,46,4,3,3,2611.0,1573,1038.0,0.902,4899,68,0.581,0.602
0,35,F,3,Uneducated,Married,Unknown,Blue,29,3,3,1,2278.0,1303,975.0,0.645,5101,76,0.617,0.572
0,52,M,3,Graduate,Single,$60K - $80K,Blue,36,5,2,2,2801.0,2467,334.0,0.701,4926,90,0.731,0.881
0,35,F,4,College,Married,Less than $40K,Blue,31,3,3,4,2933.0,1011,1922.0,0.814,5089,71,0.868,0.345
0,47,F,4,Doctorate,Single,Less than $40K,Blue,36,3,2,2,2765.0,901,1864.0,0.898,4990,80,0.905,0.326
0,41,F,4,Graduate,Single,Less than $40K,Blue,35,3,1,4,2138.0,1283,855.0,0.645,4785,85,0.518,0.6
0,53,F,1,College,Unknown,$40K - $60K,Blue,35,4,3,3,3585.0,0,3585.0,0.782,4806,81,0.653,0.0
0,62,M,0,Graduate,Unknown,$80K - $120K,Blue,56,5,3,2,29100.0,1228,27872.0,0.722,5041,74,0.805,0.042
0,49,M,4,Unknown,Married,$80K - $120K,Blue,38,6,6,3,9738.0,1835,7903.0,0.763,4816,49,0.885,0.188
0,48,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,3871.0,2055,1816.0,0.824,5480,58,0.933,0.531
0,61,F,0,Graduate,Married,Unknown,Blue,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925
0,56,F,2,Uneducated,Single,$40K - $60K,Blue,48,6,2,2,2941.0,1619,1322.0,0.9,5000,87,0.673,0.55
0,48,M,4,Unknown,Single,$80K - $120K,Blue,38,5,2,3,5543.0,1372,4171.0,0.744,5266,79,0.795,0.248
0,54,F,3,Graduate,Married,Unknown,Blue,36,6,1,2,4928.0,1805,3123.0,0.641,4767,90,0.698,0.366
0,44,F,3,College,Unknown,Less than $40K,Blue,39,6,1,3,5024.0,2209,2815.0,0.66,4908,73,0.659,0.44
0,52,M,3,Uneducated,Single,$60K - $80K,Blue,40,3,1,1,1438.3,512,926.3,0.776,4791,82,0.708,0.356
0,39,F,4,Unknown,Single,Less than $40K,Blue,29,5,3,0,2863.0,1940,923.0,0.823,4985,90,0.636,0.678
0,39,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,1,4,3272.0,2323,949.0,1.123,4763,86,0.593,0.71
0,46,F,2,Uneducated,Unknown,$40K - $60K,Blue,35,6,2,1,6145.0,1349,4796.0,0.971,4893,93,0.824,0.22
0,38,F,3,Graduate,Single,Unknown,Blue,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.438
0,37,F,3,Graduate,Married,Unknown,Blue,30,5,3,3,4554.0,780,3774.0,0.658,4816,81,0.588,0.171
0,52,M,3,College,Unknown,$120K +,Blue,47,5,6,3,5119.0,1972,3147.0,0.835,5146,88,0.956,0.385
0,50,M,1,Uneducated,Married,$120K +,Blue,23,5,2,1,7116.0,981,6135.0,0.858,4748,85,0.735,0.138
0,50,M,2,High School,Single,$60K - $80K,Blue,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138
0,38,F,2,High School,Single,Less than $40K,Blue,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0
0,42,F,5,College,Single,Less than $40K,Blue,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613
0,60,F,0,Doctorate,Single,Less than $40K,Blue,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518
